text,label
Your Amazon order #253 has shipped.,SAFE
Your Amazon order #502 has shipped.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Thanks for your help today!,SAFE
URGENT: Your bank account has been locked. Verify now: http://bit.ly/secure-login,SCAM
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Your Amazon order #472 has shipped.,SAFE
URGENT: Call us immediately at 888-404-5000 to avoid account suspension.,SCAM
URGENT: Call us immediately at 877-333-9090 to avoid account suspension.,SCAM
Your Amazon order #416 has shipped.,SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Reminder: dentist appointment on Monday at 9:00 AM.,SAFE
Your SSN is flagged. Call 888-404-5000 now to verify your identity.,SCAM
Meeting moved to Friday 3:15 PM.,SAFE
Mom: Call me when you land.,SAFE
Invoice paid. Receipt attached.,SAFE
Library book due on Friday.,SAFE
Meeting moved to Wednesday 9:00 AM.,SAFE
Reminder: dentist appointment on Tuesday at 9:00 AM.,SAFE
Your warranty is expiring. Contact 800-555-1212 to extend coverage.,SCAM
Invoice paid. Receipt attached.,SAFE
Dinner at Sakura tonight?,SAFE
Dinner at The Diner tonight?,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
Your Amazon order #163 has shipped.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Your Amazon order #772 has shipped.,SAFE
Thanks for your help today!,SAFE
Package delivered to your front door.,SAFE
URGENT: Your bank account has been locked. Verify now: http://bit.ly/secure-login,SCAM
Library book due on Monday.,SAFE
Reminder: dentist appointment on Wednesday at 9:00 AM.,SAFE
Thanks for your help today!,SAFE
Thanks for your help today!,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
Thanks for your help today!,SAFE
Your Amazon order #542 has shipped.,SAFE
Invoice paid. Receipt attached.,SAFE
Meeting moved to Tuesday 1:00 PM.,SAFE
URGENT: Call us immediately at 888-404-5000 to avoid account suspension.,SCAM
Mom: Call me when you land.,SAFE
Congratulations! You won a new iPhone. Claim here: http://short.co/pay-fee,SCAM
Student loan forgiveness approved. Call 877-333-9090 to process.,SCAM
Meeting moved to Friday 1:00 PM.,SAFE
Your Amazon order #516 has shipped.,SAFE
Reminder: dentist appointment on Thursday at 11:30 AM.,SAFE
Meeting moved to Friday 3:15 PM.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
Meeting moved to Monday 3:15 PM.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Thanks for your help today!,SAFE
Thanks for your help today!,SAFE
Dinner at Sakura tonight?,SAFE
Library book due on Wednesday.,SAFE
Invoice paid. Receipt attached.,SAFE
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Your Amazon order #425 has shipped.,SAFE
Thanks for your help today!,SAFE
Meeting moved to Wednesday 3:15 PM.,SAFE
Reminder: dentist appointment on Wednesday at 1:00 PM.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Your warranty is expiring. Contact 888-404-5000 to extend coverage.,SCAM
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Library book due on Friday.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Mom: Call me when you land.,SAFE
Your Amazon order #191 has shipped.,SAFE
Mom: Call me when you land.,SAFE
Student loan forgiveness approved. Call 877-333-9090 to process.,SCAM
Thanks for your help today!,SAFE
FedEx: delivery failed. Reschedule: https://tinyurl.com/verify-now,SCAM
Reminder: dentist appointment on Tuesday at 1:00 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Package delivered to your front door.,SAFE
FedEx: delivery failed. Reschedule: https://tinyurl.com/verify-now,SCAM
Student loan forgiveness approved. Call 800-555-1212 to process.,SCAM
Meeting moved to Friday 3:15 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
Mom: Call me when you land.,SAFE
Your Amazon order #382 has shipped.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Mom: Call me when you land.,SAFE
Reminder: dentist appointment on Monday at 1:00 PM.,SAFE
Reminder: dentist appointment on Friday at 3:15 PM.,SAFE
This is the IRS. Immediate payment required today at 877-333-9090.,SCAM
Meeting moved to Wednesday 1:00 PM.,SAFE
Package delivered to your front door.,SAFE
Meeting moved to Thursday 9:00 AM.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Your Amazon order #180 has shipped.,SAFE
Meeting moved to Thursday 9:00 AM.,SAFE
Meeting moved to Thursday 1:00 PM.,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Invoice paid. Receipt attached.,SAFE
Package delivered to your front door.,SAFE
Dinner at The Diner tonight?,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Reminder: dentist appointment on Tuesday at 11:30 AM.,SAFE
Library book due on Tuesday.,SAFE
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Your Amazon order #776 has shipped.,SAFE
Thanks for your help today!,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Thanks for your help today!,SAFE
Invoice paid. Receipt attached.,SAFE
Library book due on Thursday.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Reminder: dentist appointment on Wednesday at 11:30 AM.,SAFE
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
Dinner at Cafe Luna tonight?,SAFE
Reminder: dentist appointment on Wednesday at 11:30 AM.,SAFE
Thanks for your help today!,SAFE
Dinner at The Diner tonight?,SAFE
Package delivered to your front door.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Thanks for your help today!,SAFE
Dinner at Cafe Luna tonight?,SAFE
Library book due on Wednesday.,SAFE
Package delivered to your front door.,SAFE
URGENT: Your bank account has been locked. Verify now: https://tinyurl.com/verify-now,SCAM
Invoice paid. Receipt attached.,SAFE
Your Amazon order #347 has shipped.,SAFE
Package delivered to your front door.,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Package delivered to your front door.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Library book due on Monday.,SAFE
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Thanks for your help today!,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Meeting moved to Friday 9:00 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
This is the IRS. Immediate payment required today at 800-555-1212.,SCAM
Reminder: dentist appointment on Wednesday at 9:00 AM.,SAFE
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
URGENT: Your bank account has been locked. Verify now: https://tinyurl.com/verify-now,SCAM
Thanks for your help today!,SAFE
Mom: Call me when you land.,SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Your Amazon order #948 has shipped.,SAFE
Dinner at Sakura tonight?,SAFE
URGENT: Your bank account has been locked. Verify now: http://bit.ly/secure-login,SCAM
Meeting moved to Tuesday 1:00 PM.,SAFE
URGENT: Your bank account has been locked. Verify now: https://tinyurl.com/verify-now,SCAM
URGENT: Call us immediately at 800-555-1212 to avoid account suspension.,SCAM
Meeting moved to Monday 3:15 PM.,SAFE
Thanks for your help today!,SAFE
Your Amazon order #322 has shipped.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
FedEx: delivery failed. Reschedule: https://tinyurl.com/verify-now,SCAM
FedEx: delivery failed. Reschedule: https://tinyurl.com/verify-now,SCAM
Your warranty is expiring. Contact 888-404-5000 to extend coverage.,SCAM
Student loan forgiveness approved. Call 888-404-5000 to process.,SCAM
FedEx: delivery failed. Reschedule: http://short.co/pay-fee,SCAM
Library book due on Wednesday.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Meeting moved to Tuesday 9:00 AM.,SAFE
Your Amazon order #164 has shipped.,SAFE
Invoice paid. Receipt attached.,SAFE
Dinner at Sakura tonight?,SAFE
Package delivered to your front door.,SAFE
Reminder: dentist appointment on Tuesday at 3:15 PM.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Mom: Call me when you land.,SAFE
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Student loan forgiveness approved. Call 877-333-9090 to process.,SCAM
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Meeting moved to Monday 1:00 PM.,SAFE
Reminder: dentist appointment on Monday at 1:00 PM.,SAFE
Meeting moved to Friday 1:00 PM.,SAFE
Your Amazon order #756 has shipped.,SAFE
Invoice paid. Receipt attached.,SAFE
FedEx: delivery failed. Reschedule: https://tinyurl.com/verify-now,SCAM
URGENT: Your bank account has been locked. Verify now: http://short.co/pay-fee,SCAM
Mom: Call me when you land.,SAFE
Library book due on Friday.,SAFE
Thanks for your help today!,SAFE
Meeting moved to Tuesday 1:00 PM.,SAFE
Your Amazon order #937 has shipped.,SAFE
Mom: Call me when you land.,SAFE
Your Amazon order #152 has shipped.,SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Thanks for your help today!,SAFE
Library book due on Thursday.,SAFE
Thanks for your help today!,SAFE
Dinner at The Diner tonight?,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
Reminder: dentist appointment on Thursday at 9:00 AM.,SAFE
Thanks for your help today!,SAFE
Package delivered to your front door.,SAFE
Meeting moved to Monday 3:15 PM.,SAFE
Package delivered to your front door.,SAFE
Your Amazon order #244 has shipped.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Reminder: dentist appointment on Friday at 1:00 PM.,SAFE
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
URGENT: Your bank account has been locked. Verify now: http://short.co/pay-fee,SCAM
Your warranty is expiring. Contact 800-555-1212 to extend coverage.,SCAM
Meeting moved to Monday 9:00 AM.,SAFE
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
Package delivered to your front door.,SAFE
Thanks for your help today!,SAFE
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
Reminder: dentist appointment on Wednesday at 1:00 PM.,SAFE
Library book due on Friday.,SAFE
URGENT: Call us immediately at 888-404-5000 to avoid account suspension.,SCAM
Reminder: dentist appointment on Friday at 11:30 AM.,SAFE
Your warranty is expiring. Contact 888-404-5000 to extend coverage.,SCAM
Invoice paid. Receipt attached.,SAFE
Dinner at The Diner tonight?,SAFE
Your warranty is expiring. Contact 888-404-5000 to extend coverage.,SCAM
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
Mom: Call me when you land.,SAFE
Meeting moved to Thursday 3:15 PM.,SAFE
URGENT: Your bank account has been locked. Verify now: http://short.co/pay-fee,SCAM
Thanks for your help today!,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Your Amazon order #811 has shipped.,SAFE
Your Amazon order #463 has shipped.,SAFE
Package delivered to your front door.,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Library book due on Tuesday.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Invoice paid. Receipt attached.,SAFE
Mom: Call me when you land.,SAFE
Library book due on Friday.,SAFE
Package delivered to your front door.,SAFE
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Library book due on Wednesday.,SAFE
Package delivered to your front door.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Dinner at Cafe Luna tonight?,SAFE
Library book due on Monday.,SAFE
Reminder: dentist appointment on Tuesday at 9:00 AM.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Invoice paid. Receipt attached.,SAFE
Library book due on Wednesday.,SAFE
Package delivered to your front door.,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Dinner at Cafe Luna tonight?,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
Meeting moved to Friday 1:00 PM.,SAFE
Dinner at Sakura tonight?,SAFE
Library book due on Friday.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Meeting moved to Friday 1:00 PM.,SAFE
Package delivered to your front door.,SAFE
Student loan forgiveness approved. Call 888-404-5000 to process.,SCAM
Your Amazon order #292 has shipped.,SAFE
Library book due on Monday.,SAFE
Thanks for your help today!,SAFE
Dinner at The Diner tonight?,SAFE
Invoice paid. Receipt attached.,SAFE
Mom: Call me when you land.,SAFE
Your Amazon order #255 has shipped.,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Meeting moved to Monday 3:15 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Dinner at The Diner tonight?,SAFE
Mom: Call me when you land.,SAFE
Congratulations! You won a new iPhone. Claim here: http://short.co/pay-fee,SCAM
Library book due on Wednesday.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Package delivered to your front door.,SAFE
Your Amazon order #184 has shipped.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Your Amazon order #752 has shipped.,SAFE
Library book due on Monday.,SAFE
Meeting moved to Tuesday 1:00 PM.,SAFE
Thanks for your help today!,SAFE
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
Mom: Call me when you land.,SAFE
Thanks for your help today!,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Package delivered to your front door.,SAFE
Package delivered to your front door.,SAFE
Your Amazon order #230 has shipped.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Reminder: dentist appointment on Wednesday at 11:30 AM.,SAFE
Package delivered to your front door.,SAFE
Your Amazon order #248 has shipped.,SAFE
Library book due on Friday.,SAFE
Library book due on Tuesday.,SAFE
Invoice paid. Receipt attached.,SAFE
Package delivered to your front door.,SAFE
FedEx: delivery failed. Reschedule: http://short.co/pay-fee,SCAM
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Meeting moved to Thursday 1:00 PM.,SAFE
Library book due on Thursday.,SAFE
Meeting moved to Friday 3:15 PM.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Thanks for your help today!,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Library book due on Thursday.,SAFE
Your Amazon order #140 has shipped.,SAFE
Meeting moved to Monday 1:00 PM.,SAFE
Mom: Call me when you land.,SAFE
Meeting moved to Thursday 11:30 AM.,SAFE
Package delivered to your front door.,SAFE
Package delivered to your front door.,SAFE
Reminder: dentist appointment on Thursday at 9:00 AM.,SAFE
Your Amazon order #362 has shipped.,SAFE
Thanks for your help today!,SAFE
Mom: Call me when you land.,SAFE
This is the IRS. Immediate payment required today at 800-555-1212.,SCAM
URGENT: Your bank account has been locked. Verify now: https://tinyurl.com/verify-now,SCAM
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Reminder: dentist appointment on Tuesday at 11:30 AM.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Library book due on Wednesday.,SAFE
Library book due on Wednesday.,SAFE
Reminder: dentist appointment on Friday at 9:00 AM.,SAFE
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
URGENT: Your bank account has been locked. Verify now: https://tinyurl.com/verify-now,SCAM
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Invoice paid. Receipt attached.,SAFE
Your warranty is expiring. Contact 877-333-9090 to extend coverage.,SCAM
URGENT: Call us immediately at 800-555-1212 to avoid account suspension.,SCAM
URGENT: Your bank account has been locked. Verify now: http://bit.ly/secure-login,SCAM
Thanks for your help today!,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Meeting moved to Tuesday 11:30 AM.,SAFE
